user_id,category,question_no_,value
U0003,Toys & Games,10,4
U0003,Toys & Games,11,3
U0003,Toys & Games,12,2
U0003,Toys & Games,13,3
U0003,Toys & Games,14,5
U0004,Automotive,0,1
U0004,Automotive,1,1
U0004,Automotive,2,1
U0004,Automotive,3,1
U0004,Automotive,4,1
U0004,Automotive,5,1
U0004,Automotive,6,1
U0004,Automotive,7,1
U0004,Automotive,8,1
U0004,Automotive,9,1
U0004,Automotive,10,1
U0004,Automotive,11,1
U0004,Automotive,12,1
U0004,Automotive,13,1
U0004,Automotive,14,1
U0004,Baby Products,0,1
U0004,Baby Products,1,1
U0004,Baby Products,2,1
U0004,Baby Products,3,1
U0004,Baby Products,4,1
U0004,Baby Products,5,1
U0004,Baby Products,6,1
U0004,Baby Products,7,1
U0004,Baby Products,8,1
U0004,Baby Products,9,1
U0004,Baby Products,10,1
U0004,Baby Products,11,1
U0004,Baby Products,12,1
U0004,Baby Products,13,1
U0004,Baby Products,14,1
U0004,Betting,0,1
U0004,Betting,1,1
U0004,Betting,2,1
U0004,Betting,3,1
U0004,Betting,4,1
U0004,Betting,5,1
U0004,Betting,6,1
U0004,Betting,7,1
U0004,Betting,8,1
U0004,Betting,9,1
U0004,Betting,10,1
U0004,Betting,11,1
U0004,Betting,12,1
U0004,Betting,13,1
U0004,Betting,14,1
U0004,Clothing & Shoes,0,1
U0004,Clothing & Shoes,1,1
U0004,Clothing & Shoes,2,1
U0004,Clothing & Shoes,3,1
U0004,Clothing & Shoes,4,2
U0004,Clothing & Shoes,5,1
U0004,Clothing & Shoes,6,1
U0004,Clothing & Shoes,7,1
U0004,Clothing & Shoes,8,2
U0004,Clothing & Shoes,9,4
U0004,Clothing & Shoes,10,1
U0004,Clothing & Shoes,11,1
U0004,Clothing & Shoes,12,2
U0004,Clothing & Shoes,13,1
U0004,Clothing & Shoes,14,1
U0004,Computer Software,0,1
U0004,Computer Software,1,1
U0004,Computer Software,2,1
U0004,Computer Software,3,2
U0004,Computer Software,4,1
U0004,Computer Software,5,1
U0004,Computer Software,6,1
U0004,Computer Software,7,1
U0004,Computer Software,8,1
U0004,Computer Software,9,1
U0004,Computer Software,10,1
U0004,Computer Software,11,1
U0004,Computer Software,12,1
U0004,Computer Software,13,5
U0004,Computer Software,14,1
U0004,Console & Video Games,0,1
U0004,Console & Video Games,1,1
U0004,Console & Video Games,2,2
U0004,Console & Video Games,3,1
U0004,Console & Video Games,4,1
U0004,Console & Video Games,5,1
U0004,Console & Video Games,6,1
U0004,Console & Video Games,7,1
U0004,Console & Video Games,8,1
U0004,Console & Video Games,9,1
U0004,Console & Video Games,10,1
U0004,Console & Video Games,11,1
U0004,Console & Video Games,12,1
U0004,Console & Video Games,13,1
U0004,Console & Video Games,14,1
U0004,Consumer Electronics,0,1
U0004,Consumer Electronics,1,1
U0004,Consumer Electronics,2,1
U0004,Consumer Electronics,3,1
U0004,Consumer Electronics,4,1
U0004,Consumer Electronics,5,1
U0004,Consumer Electronics,6,1
U0004,Consumer Electronics,7,1
U0004,Consumer Electronics,8,1
U0004,Consumer Electronics,9,1
U0004,Consumer Electronics,10,1
U0004,Consumer Electronics,11,3
U0004,Consumer Electronics,12,1
U0004,Consumer Electronics,13,1
U0004,Consumer Electronics,14,1
U0004,DIY & Tools,0,1
U0004,DIY & Tools,1,1
U0004,DIY & Tools,2,1
U0004,DIY & Tools,3,1
U0004,DIY & Tools,4,1
U0004,DIY & Tools,5,1
U0004,DIY & Tools,6,1
U0004,DIY & Tools,7,1
U0004,DIY & Tools,8,1
U0004,DIY & Tools,9,1
U0004,DIY & Tools,10,1
U0004,DIY & Tools,11,1
U0004,DIY & Tools,12,1
U0004,DIY & Tools,13,1
U0004,DIY & Tools,14,1
U0004,Dating Sites,0,1
U0004,Dating Sites,1,1
U0004,Dating Sites,2,1
U0004,Dating Sites,3,1
U0004,Dating Sites,4,1
U0004,Dating Sites,5,1
U0004,Dating Sites,6,1
U0004,Dating Sites,7,1
U0004,Dating Sites,8,1
U0004,Dating Sites,9,1
U0004,Dating Sites,10,1
U0004,Dating Sites,11,1
U0004,Dating Sites,12,1
U0004,Dating Sites,13,1
U0004,Dating Sites,14,1
U0004,Garden & Outdoor living,0,2
U0004,Garden & Outdoor living,1,1
U0004,Garden & Outdoor living,2,1
U0004,Garden & Outdoor living,3,1
U0004,Garden & Outdoor living,4,1
U0004,Garden & Outdoor living,5,1
U0004,Garden & Outdoor living,6,1
U0004,Garden & Outdoor living,7,1
U0004,Garden & Outdoor living,8,1
U0004,Garden & Outdoor living,9,1
U0004,Garden & Outdoor living,10,1
U0004,Garden & Outdoor living,11,1
U0004,Garden & Outdoor living,12,1
U0004,Garden & Outdoor living,13,1
U0004,Garden & Outdoor living,14,1
U0004,Grocery,0,3
U0004,Grocery,1,1
U0004,Grocery,2,1
U0004,Grocery,3,2
U0004,Grocery,4,1
U0004,Grocery,5,2
U0004,Grocery,6,1
U0004,Grocery,7,1
U0004,Grocery,8,1
U0004,Grocery,9,1
U0004,Grocery,10,1
U0004,Grocery,11,4
U0004,Grocery,12,1
U0004,Grocery,13,1
U0004,Grocery,14,1
U0004,Health & Beauty,0,1
U0004,Health & Beauty,1,1
U0004,Health & Beauty,2,3
U0004,Health & Beauty,3,1
U0004,Health & Beauty,4,1
U0004,Health & Beauty,5,1
U0004,Health & Beauty,6,2
U0004,Health & Beauty,7,1
U0004,Health & Beauty,8,1
U0004,Health & Beauty,9,1
U0004,Health & Beauty,10,1
U0004,Health & Beauty,11,1
U0004,Health & Beauty,12,1
U0004,Health & Beauty,13,2
U0004,Health & Beauty,14,1
U0004,Jewellery & Watches,0,1
U0004,Jewellery & Watches,1,1
U0004,Jewellery & Watches,2,1
U0004,Jewellery & Watches,3,1
U0004,Jewellery & Watches,4,1
U0004,Jewellery & Watches,5,1
U0004,Jewellery & Watches,6,1
U0004,Jewellery & Watches,7,1
U0004,Jewellery & Watches,8,1
U0004,Jewellery & Watches,9,1
U0004,Jewellery & Watches,10,1
U0004,Jewellery & Watches,11,1
U0004,Jewellery & Watches,12,1
U0004,Jewellery & Watches,13,1
U0004,Jewellery & Watches,14,1
U0004,Kitchen & Home,0,1
U0004,Kitchen & Home,1,1
U0004,Kitchen & Home,2,1
U0004,Kitchen & Home,3,2
U0004,Kitchen & Home,4,1
U0004,Kitchen & Home,5,1
U0004,Kitchen & Home,6,1
U0004,Kitchen & Home,7,1
U0004,Kitchen & Home,8,1
U0004,Kitchen & Home,9,1
U0004,Kitchen & Home,10,1
U0004,Kitchen & Home,11,1
U0004,Kitchen & Home,12,1
U0004,Kitchen & Home,13,1
U0004,Kitchen & Home,14,1
U0004,Media (BMVD),0,1
U0004,Media (BMVD),1,1
U0004,Media (BMVD),2,2
U0004,Media (BMVD),3,1
U0004,Media (BMVD),4,1
U0004,Media (BMVD),5,1
U0004,Media (BMVD),6,1
U0004,Media (BMVD),7,1
U0004,Media (BMVD),8,1
U0004,Media (BMVD),9,2
U0004,Media (BMVD),10,3
U0004,Media (BMVD),11,4
U0004,Media (BMVD),12,1
U0004,Media (BMVD),13,1
U0004,Media (BMVD),14,1
U0004,Musical Instruments,0,1
U0004,Musical Instruments,1,1
U0004,Musical Instruments,2,1
U0004,Musical Instruments,3,1
U0004,Musical Instruments,4,1
U0004,Musical Instruments,5,1
U0004,Musical Instruments,6,1
U0004,Musical Instruments,7,1
U0004,Musical Instruments,8,1
U0004,Musical Instruments,9,1
U0004,Musical Instruments,10,1
U0004,Musical Instruments,11,1
U0004,Musical Instruments,12,1
U0004,Musical Instruments,13,1
U0004,Musical Instruments,14,1
U0004,Office Products,0,1
U0004,Office Products,1,1
U0004,Office Products,2,1
U0004,Office Products,3,1
U0004,Office Products,4,1
U0004,Office Products,5,1
U0004,Office Products,6,1
U0004,Office Products,7,1
U0004,Office Products,8,2
U0004,Office Products,9,1
U0004,Office Products,10,1
U0004,Office Products,11,1
U0004,Office Products,12,1
U0004,Office Products,13,1
U0004,Office Products,14,1
U0004,Pet Supplies,0,1
U0004,Pet Supplies,1,1
U0004,Pet Supplies,2,2
U0004,Pet Supplies,3,1
U0004,Pet Supplies,4,1
U0004,Pet Supplies,5,4
U0004,Pet Supplies,6,1
U0004,Pet Supplies,7,1
U0004,Pet Supplies,8,1
U0004,Pet Supplies,9,1
U0004,Pet Supplies,10,1
U0004,Pet Supplies,11,1
U0004,Pet Supplies,12,1
U0004,Pet Supplies,13,1
U0004,Pet Supplies,14,1
U0004,Sports & Outdoors,0,1
U0004,Sports & Outdoors,1,1
U0004,Sports & Outdoors,2,1
U0004,Sports & Outdoors,3,1
U0004,Sports & Outdoors,4,1
U0004,Sports & Outdoors,5,1
U0004,Sports & Outdoors,6,1
U0004,Sports & Outdoors,7,3
U0004,Sports & Outdoors,8,1
U0004,Sports & Outdoors,9,1
U0004,Sports & Outdoors,10,1
U0004,Sports & Outdoors,11,1
U0004,Sports & Outdoors,12,1
U0004,Sports & Outdoors,13,1
U0004,Sports & Outdoors,14,1
U0004,Toys & Games,0,1
U0004,Toys & Games,1,1
U0004,Toys & Games,2,2
U0004,Toys & Games,3,1
U0004,Toys & Games,4,1
U0004,Toys & Games,5,1
U0004,Toys & Games,6,1
U0004,Toys & Games,7,1
U0004,Toys & Games,8,1
U0004,Toys & Games,9,1
U0004,Toys & Games,10,1
U0004,Toys & Games,11,1
U0004,Toys & Games,12,4
U0004,Toys & Games,13,1
U0004,Toys & Games,14,1
U0005,Automotive,0,1
U0005,Automotive,1,2
U0005,Automotive,2,1
U0005,Automotive,3,2
U0005,Automotive,4,1
U0005,Automotive,5,4
U0005,Automotive,6,1
U0005,Automotive,7,3
U0005,Automotive,8,1
U0005,Automotive,9,2
U0005,Automotive,10,1
U0005,Automotive,11,1
U0005,Automotive,12,1
U0005,Automotive,13,1
U0005,Automotive,14,1
U0005,Baby Products,0,1
U0005,Baby Products,1,1
U0005,Baby Products,2,1
U0005,Baby Products,3,1
U0005,Baby Products,4,1
U0005,Baby Products,5,1
U0005,Baby Products,6,1
U0005,Baby Products,7,3
U0005,Baby Products,8,1
U0005,Baby Products,9,1
U0005,Baby Products,10,1
U0005,Baby Products,11,1
U0005,Baby Products,12,1
U0005,Baby Products,13,1
U0005,Baby Products,14,1
U0005,Betting,0,1
U0005,Betting,1,1
U0005,Betting,2,1
U0005,Betting,3,1
U0005,Betting,4,1
U0005,Betting,5,1
U0005,Betting,6,1
U0005,Betting,7,1
U0005,Betting,8,1
U0005,Betting,9,1
U0005,Betting,10,1
U0005,Betting,11,1
U0005,Betting,12,1
U0005,Betting,13,1
U0005,Betting,14,1
U0005,Clothing & Shoes,0,3
U0005,Clothing & Shoes,1,3
U0005,Clothing & Shoes,2,4
U0005,Clothing & Shoes,3,3
U0005,Clothing & Shoes,4,4
U0005,Clothing & Shoes,5,1
U0005,Clothing & Shoes,6,4
U0005,Clothing & Shoes,7,4
U0005,Clothing & Shoes,8,4
U0005,Clothing & Shoes,9,4
U0005,Clothing & Shoes,10,2
U0005,Clothing & Shoes,11,1
U0005,Clothing & Shoes,12,2
U0005,Clothing & Shoes,13,1
U0005,Clothing & Shoes,14,1
U0005,Computer Software,0,3
U0005,Computer Software,1,3
U0005,Computer Software,2,2
U0005,Computer Software,3,4
U0005,Computer Software,4,2
U0005,Computer Software,5,1
U0005,Computer Software,6,1
U0005,Computer Software,7,2
U0005,Computer Software,8,1
U0005,Computer Software,9,3
U0005,Computer Software,10,3
U0005,Computer Software,11,3
U0005,Computer Software,12,2
U0005,Computer Software,13,2
U0005,Computer Software,14,3
U0005,Console & Video Games,0,1
U0005,Console & Video Games,1,1
U0005,Console & Video Games,2,1
U0005,Console & Video Games,3,1
U0005,Console & Video Games,4,2
U0005,Console & Video Games,5,1
U0005,Console & Video Games,6,2
U0005,Console & Video Games,7,1
U0005,Console & Video Games,8,1
U0005,Console & Video Games,9,2
U0005,Console & Video Games,10,1
U0005,Console & Video Games,11,1
U0005,Console & Video Games,12,3
U0005,Console & Video Games,13,1
U0005,Console & Video Games,14,2
U0005,Consumer Electronics,0,1
U0005,Consumer Electronics,1,1
U0005,Consumer Electronics,2,3
U0005,Consumer Electronics,3,1
U0005,Consumer Electronics,4,4
U0005,Consumer Electronics,5,3
U0005,Consumer Electronics,6,3
U0005,Consumer Electronics,7,4
U0005,Consumer Electronics,8,3
U0005,Consumer Electronics,9,3
U0005,Consumer Electronics,10,3
U0005,Consumer Electronics,11,3
U0005,Consumer Electronics,12,3
U0005,Consumer Electronics,13,3
U0005,Consumer Electronics,14,3
U0005,DIY & Tools,0,1
U0005,DIY & Tools,1,3
U0005,DIY & Tools,2,1
U0005,DIY & Tools,3,2
U0005,DIY & Tools,4,1
U0005,DIY & Tools,5,1
U0005,DIY & Tools,6,2
U0005,DIY & Tools,7,3
U0005,DIY & Tools,8,1
U0005,DIY & Tools,9,2
U0005,DIY & Tools,10,1
U0005,DIY & Tools,11,1
U0005,DIY & Tools,12,1
U0005,DIY & Tools,13,2
U0005,DIY & Tools,14,1
U0005,Dating Sites,0,1
U0005,Dating Sites,1,1
U0005,Dating Sites,2,1
U0005,Dating Sites,3,1
U0005,Dating Sites,4,1
U0005,Dating Sites,5,1
U0005,Dating Sites,6,1
U0005,Dating Sites,7,1
U0005,Dating Sites,8,1
U0005,Dating Sites,9,1
U0005,Dating Sites,10,1
U0005,Dating Sites,11,1
U0005,Dating Sites,12,1
U0005,Dating Sites,13,3
U0005,Dating Sites,14,1
U0005,Garden & Outdoor living,0,2
U0005,Garden & Outdoor living,1,2
U0005,Garden & Outdoor living,2,2
U0005,Garden & Outdoor living,3,2
U0005,Garden & Outdoor living,4,2
U0005,Garden & Outdoor living,5,3
U0005,Garden & Outdoor living,6,1
U0005,Garden & Outdoor living,7,2
U0005,Garden & Outdoor living,8,1
U0005,Garden & Outdoor living,9,1
U0005,Garden & Outdoor living,10,2
U0005,Garden & Outdoor living,11,1
U0005,Garden & Outdoor living,12,1
U0005,Garden & Outdoor living,13,3
U0005,Garden & Outdoor living,14,2
U0005,Grocery,0,1
U0005,Grocery,1,4
U0005,Grocery,2,3
U0005,Grocery,3,3
U0005,Grocery,4,1
U0005,Grocery,5,2
U0005,Grocery,6,1
U0005,Grocery,7,1
U0005,Grocery,8,2
U0005,Grocery,9,1
U0005,Grocery,10,1
U0005,Grocery,11,1
U0005,Grocery,12,1
U0005,Grocery,13,1
U0005,Grocery,14,1
U0005,Health & Beauty,0,1
U0005,Health & Beauty,1,3
U0005,Health & Beauty,2,3
U0005,Health & Beauty,3,3
U0005,Health & Beauty,4,1
U0005,Health & Beauty,5,1
U0005,Health & Beauty,6,3
U0005,Health & Beauty,7,2
U0005,Health & Beauty,8,3
U0005,Health & Beauty,9,1
U0005,Health & Beauty,10,4
U0005,Health & Beauty,11,4
U0005,Health & Beauty,12,4
U0005,Health & Beauty,13,4
U0005,Health & Beauty,14,1
U0005,Jewellery & Watches,0,3
U0005,Jewellery & Watches,1,3
U0005,Jewellery & Watches,2,5
U0005,Jewellery & Watches,3,5
U0005,Jewellery & Watches,4,3
U0005,Jewellery & Watches,5,4
U0005,Jewellery & Watches,6,4
U0005,Jewellery & Watches,7,3
U0005,Jewellery & Watches,8,4
U0005,Jewellery & Watches,9,4
U0005,Jewellery & Watches,10,5
U0005,Jewellery & Watches,11,4
U0005,Jewellery & Watches,12,4
U0005,Jewellery & Watches,13,4
U0005,Jewellery & Watches,14,4
U0005,Kitchen & Home,0,1
U0005,Kitchen & Home,1,1
U0005,Kitchen & Home,2,3
U0005,Kitchen & Home,3,2
U0005,Kitchen & Home,4,3
U0005,Kitchen & Home,5,1
U0005,Kitchen & Home,6,4
U0005,Kitchen & Home,7,3
U0005,Kitchen & Home,8,4
U0005,Kitchen & Home,9,2
U0005,Kitchen & Home,10,3
U0005,Kitchen & Home,11,3
U0005,Kitchen & Home,12,3
U0005,Kitchen & Home,13,4
U0005,Kitchen & Home,14,2
U0005,Media (BMVD),0,1
U0005,Media (BMVD),1,2
U0005,Media (BMVD),2,3
U0005,Media (BMVD),3,3
U0005,Media (BMVD),4,2
U0005,Media (BMVD),5,1
U0005,Media (BMVD),6,1
U0005,Media (BMVD),7,1
U0005,Media (BMVD),8,1
U0005,Media (BMVD),9,1
U0005,Media (BMVD),10,2
U0005,Media (BMVD),11,2
U0005,Media (BMVD),12,1
U0005,Media (BMVD),13,1
U0005,Media (BMVD),14,1
U0005,Musical Instruments,0,1
U0005,Musical Instruments,1,1
U0005,Musical Instruments,2,1
U0005,Musical Instruments,3,4
U0005,Musical Instruments,4,3
U0005,Musical Instruments,5,3
U0005,Musical Instruments,6,1
U0005,Musical Instruments,7,1
U0005,Musical Instruments,8,1
U0005,Musical Instruments,9,2
U0005,Musical Instruments,10,1
U0005,Musical Instruments,11,1
U0005,Musical Instruments,12,1
U0005,Musical Instruments,13,1
U0005,Musical Instruments,14,1
U0005,Office Products,0,2
U0005,Office Products,1,4
U0005,Office Products,2,3
U0005,Office Products,3,1
U0005,Office Products,4,1
U0005,Office Products,5,3
U0005,Office Products,6,4
U0005,Office Products,7,4
U0005,Office Products,8,1
U0005,Office Products,9,2
U0005,Office Products,10,1
U0005,Office Products,11,1
U0005,Office Products,12,1
U0005,Office Products,13,1
U0005,Office Products,14,3
U0005,Pet Supplies,0,3
U0005,Pet Supplies,1,3
U0005,Pet Supplies,2,3
U0005,Pet Supplies,3,4
U0005,Pet Supplies,4,2
U0005,Pet Supplies,5,3
U0005,Pet Supplies,6,1
U0005,Pet Supplies,7,3
U0005,Pet Supplies,8,2
U0005,Pet Supplies,9,1
U0005,Pet Supplies,10,1
U0005,Pet Supplies,11,3
U0005,Pet Supplies,12,3
U0005,Pet Supplies,13,3
U0005,Pet Supplies,14,3
U0005,Sports & Outdoors,0,2
U0005,Sports & Outdoors,1,4
U0005,Sports & Outdoors,2,1
U0005,Sports & Outdoors,3,1
U0005,Sports & Outdoors,4,2
U0005,Sports & Outdoors,5,2
U0005,Sports & Outdoors,6,1
U0005,Sports & Outdoors,7,3
U0005,Sports & Outdoors,8,4
U0005,Sports & Outdoors,9,3
U0005,Sports & Outdoors,10,1
U0005,Sports & Outdoors,11,1
U0005,Sports & Outdoors,12,3
U0005,Sports & Outdoors,13,4
U0005,Sports & Outdoors,14,2
U0005,Toys & Games,0,2
U0005,Toys & Games,1,3
U0005,Toys & Games,2,3
U0005,Toys & Games,3,1
U0005,Toys & Games,4,3
U0005,Toys & Games,5,1
U0005,Toys & Games,6,1
U0005,Toys & Games,7,1
U0005,Toys & Games,8,1
U0005,Toys & Games,9,3
U0005,Toys & Games,10,1
U0005,Toys & Games,11,1
U0005,Toys & Games,12,1
U0005,Toys & Games,13,1
U0005,Toys & Games,14,1
U0006,Automotive,0,2
U0006,Automotive,1,5
U0006,Automotive,2,1
U0006,Automotive,3,1
U0006,Automotive,4,1
U0006,Automotive,5,5
U0006,Automotive,6,2
U0006,Automotive,7,2
U0006,Automotive,8,1
U0006,Automotive,9,2
U0006,Automotive,10,5
U0006,Automotive,11,5
U0006,Automotive,12,1
U0006,Automotive,13,5
U0006,Automotive,14,2
U0006,Baby Products,0,2
U0006,Baby Products,1,5
U0006,Baby Products,2,2
U0006,Baby Products,3,3
U0006,Baby Products,4,3
U0006,Baby Products,5,3
U0006,Baby Products,6,5
U0006,Baby Products,7,5
U0006,Baby Products,8,1
U0006,Baby Products,9,5
U0006,Baby Products,10,1
U0006,Baby Products,11,5
U0006,Baby Products,12,1
U0006,Baby Products,13,5
U0006,Baby Products,14,5
U0006,Betting,0,3
U0006,Betting,1,1
U0006,Betting,2,5
U0006,Betting,3,1
U0006,Betting,4,1
U0006,Betting,5,1
U0006,Betting,6,1
U0006,Betting,7,1
U0006,Betting,8,5
U0006,Betting,9,1
U0006,Betting,10,1
U0006,Betting,11,1
U0006,Betting,12,1
U0006,Betting,13,5
U0006,Betting,14,1
U0006,Clothing & Shoes,0,5
U0006,Clothing & Shoes,1,5
U0006,Clothing & Shoes,2,1
U0006,Clothing & Shoes,3,3
U0006,Clothing & Shoes,4,1
U0006,Clothing & Shoes,5,2
U0006,Clothing & Shoes,6,5
U0006,Clothing & Shoes,7,3
U0006,Clothing & Shoes,8,5
U0006,Clothing & Shoes,9,5
U0006,Clothing & Shoes,10,5
U0006,Clothing & Shoes,11,5
U0006,Clothing & Shoes,12,5
U0006,Clothing & Shoes,13,1
U0006,Clothing & Shoes,14,5
U0006,Computer Software,0,5
U0006,Computer Software,1,1
U0006,Computer Software,2,1
U0006,Computer Software,3,1
U0006,Computer Software,4,1
U0006,Computer Software,5,1
U0006,Computer Software,6,1
U0006,Computer Software,7,5
U0006,Computer Software,8,5
U0006,Computer Software,9,5
U0006,Computer Software,10,4
U0006,Computer Software,11,5
U0006,Computer Software,12,5
U0006,Computer Software,13,5
U0006,Computer Software,14,5
U0006,Console & Video Games,0,4
U0006,Console & Video Games,1,5
U0006,Console & Video Games,2,5
U0006,Console & Video Games,3,5
U0006,Console & Video Games,4,1
U0006,Console & Video Games,5,5
U0006,Console & Video Games,6,1
U0006,Console & Video Games,7,1
U0006,Console & Video Games,8,5
U0006,Console & Video Games,9,5
U0006,Console & Video Games,10,5
U0006,Console & Video Games,11,1
U0006,Console & Video Games,12,5
U0006,Console & Video Games,13,1
U0006,Console & Video Games,14,5
U0006,Consumer Electronics,0,2
U0006,Consumer Electronics,1,3
U0006,Consumer Electronics,2,2
U0006,Consumer Electronics,3,1
U0006,Consumer Electronics,4,3
U0006,Consumer Electronics,5,5
U0006,Consumer Electronics,6,5
U0006,Consumer Electronics,7,5
U0006,Consumer Electronics,8,5
U0006,Consumer Electronics,9,5
U0006,Consumer Electronics,10,5
U0006,Consumer Electronics,11,5
U0006,Consumer Electronics,12,5
U0006,Consumer Electronics,13,5
U0006,Consumer Electronics,14,5
U0006,DIY & Tools,0,2
U0006,DIY & Tools,1,5
U0006,DIY & Tools,2,1
U0006,DIY & Tools,3,1
U0006,DIY & Tools,4,2
U0006,DIY & Tools,5,1
U0006,DIY & Tools,6,5
U0006,DIY & Tools,7,5
U0006,DIY & Tools,8,1
U0006,DIY & Tools,9,3
U0006,DIY & Tools,10,2
U0006,DIY & Tools,11,1
U0006,DIY & Tools,12,1
U0006,DIY & Tools,13,1
U0006,DIY & Tools,14,1
U0006,Dating Sites,0,1
U0006,Dating Sites,1,1
U0006,Dating Sites,2,1
U0006,Dating Sites,3,3
U0006,Dating Sites,4,1
U0006,Dating Sites,5,1
U0006,Dating Sites,6,1
U0006,Dating Sites,7,1
U0006,Dating Sites,8,1
U0006,Dating Sites,9,1
U0006,Dating Sites,10,1
U0006,Dating Sites,11,1
U0006,Dating Sites,12,1
U0006,Dating Sites,13,5
U0006,Dating Sites,14,1
U0006,Garden & Outdoor living,0,2
U0006,Garden & Outdoor living,1,1
U0006,Garden & Outdoor living,2,2
U0006,Garden & Outdoor living,3,3
U0006,Garden & Outdoor living,4,3
U0006,Garden & Outdoor living,5,1
U0006,Garden & Outdoor living,6,1
U0006,Garden & Outdoor living,7,1
U0006,Garden & Outdoor living,8,5
U0006,Garden & Outdoor living,9,1
U0006,Garden & Outdoor living,10,1
U0006,Garden & Outdoor living,11,1
U0006,Garden & Outdoor living,12,5
U0006,Garden & Outdoor living,13,5
U0006,Garden & Outdoor living,14,5
U0006,Grocery,0,5
U0006,Grocery,1,5
U0006,Grocery,2,1
U0006,Grocery,3,3
U0006,Grocery,4,2
U0006,Grocery,5,5
U0006,Grocery,6,5
U0006,Grocery,7,5
U0006,Grocery,8,1
U0006,Grocery,9,1
U0006,Grocery,10,5
U0006,Grocery,11,5
U0006,Grocery,12,5
U0006,Grocery,13,5
U0006,Grocery,14,5
U0006,Health & Beauty,0,3
U0006,Health & Beauty,1,2
U0006,Health & Beauty,2,5
U0006,Health & Beauty,3,5
U0006,Health & Beauty,4,3
U0006,Health & Beauty,5,5
U0006,Health & Beauty,6,5
