uid,payment_method,plan_price,auto_renew,transaction_date
79,39,149,1,2015-08-19
79,39,149,1,2016-11-30
79,39,149,1,2016-09-30
79,39,149,1,2015-09-30
80,41,99,1,2016-10-15
80,41,99,1,2016-03-15
80,41,99,1,2017-01-15
80,41,99,1,2016-05-15
80,41,99,1,2016-01-15
80,41,99,1,2016-04-15
80,41,99,1,2016-06-15
80,41,99,1,2016-12-15
80,41,99,1,2016-08-15
80,41,99,1,2016-11-15
80,41,99,1,2016-09-15
80,41,99,1,2016-02-15
80,41,99,1,2015-12-15
80,41,99,1,2015-11-16
80,41,99,1,2016-07-15
80,41,99,1,2017-02-15
81,41,129,1,2016-02-14
81,41,129,1,2015-01-14
81,41,129,1,2016-05-14
81,41,129,1,2015-10-14
81,41,129,1,2015-07-14
81,41,129,1,2015-09-14
81,41,129,1,2016-06-14
81,41,129,1,2016-11-14
81,41,129,1,2017-02-14
81,41,129,1,2015-06-14
81,41,129,1,2016-07-14
81,41,129,1,2016-08-14
81,41,129,1,2016-12-14
81,41,129,1,2015-11-14
81,41,129,1,2015-08-14
81,41,129,1,2016-04-14
81,41,129,1,2015-05-14
81,41,129,1,2016-03-14
81,41,129,1,2015-02-14
81,41,129,1,2016-10-14
81,41,129,1,2015-12-14
81,41,129,1,2017-01-14
81,41,129,1,2016-09-14
81,41,129,1,2016-01-14
81,41,129,1,2015-04-14
81,41,129,1,2015-03-14
82,40,149,1,2017-01-10
82,40,149,1,2015-03-10
82,40,149,1,2015-04-10
82,40,149,1,2015-02-10
82,40,0,1,2015-05-10
82,40,149,1,2015-12-10
82,40,149,1,2016-10-10
82,40,149,1,2016-07-10
82,40,149,1,2016-03-10
82,40,149,1,2016-01-10
82,40,149,1,2016-11-10
82,40,149,1,2015-11-10
82,40,149,1,2016-05-10
82,40,149,1,2016-09-10
82,40,149,1,2016-04-10
82,40,149,1,2015-06-10
82,40,149,1,2016-02-10
82,40,149,1,2016-06-10
82,40,149,1,2015-10-10
82,40,149,1,2015-07-10
82,40,149,1,2015-01-10
82,40,149,1,2015-09-10
82,40,149,1,2015-08-10
82,40,149,1,2017-02-10
82,40,149,1,2016-12-10
82,40,149,1,2016-08-10
83,30,129,1,2016-10-23
83,30,129,1,2016-11-23
83,30,129,1,2016-07-23
83,30,129,1,2016-08-23
83,30,149,1,2017-02-22
83,30,149,1,2017-01-23
83,30,129,1,2016-12-23
83,30,129,1,2016-09-23
84,41,99,1,2017-02-26
84,41,99,1,2016-11-27
84,41,99,1,2016-12-26
84,41,99,1,2017-01-26
85,40,149,1,2017-02-19
85,40,149,1,2017-01-19
85,40,149,1,2016-12-19
86,41,149,1,2015-01-01
86,41,99,1,2017-01-31
86,41,99,1,2016-09-30
86,41,149,1,2015-02-01
86,41,99,1,2017-02-28
86,41,99,1,2016-03-31
86,41,149,1,2015-06-01
86,41,99,1,2016-10-31
86,41,0,1,2015-05-01
86,41,99,1,2016-12-31
86,41,149,1,2015-03-01
86,41,149,1,2015-04-01
86,41,99,1,2016-11-30
86,41,99,1,2016-08-31
86,41,149,1,2015-06-19
86,41,99,1,2016-07-31
87,38,477,0,2016-10-10
87,38,149,0,2015-11-04
87,38,149,0,2016-01-18
87,38,149,0,2015-01-27
87,38,149,0,2015-03-01
87,38,149,0,2016-06-18
87,38,149,0,2015-07-29
87,38,149,0,2016-05-13
87,38,149,0,2015-12-08
87,38,149,0,2015-04-09
87,38,149,0,2015-10-02
87,38,149,0,2016-02-27
87,38,149,0,2016-04-05
87,38,149,0,2016-09-30
87,38,149,0,2016-08-21
87,38,149,0,2015-08-29
87,38,149,0,2016-06-18
87,38,149,0,2015-05-22
87,38,149,0,2015-06-25
88,38,149,0,2016-11-12
88,38,0,0,2015-05-04
88,38,149,0,2016-06-12
88,38,149,0,2015-04-02
88,38,149,0,2015-09-08
88,38,149,0,2015-01-23
88,38,149,0,2016-10-13
88,38,149,0,2015-11-08
88,38,149,0,2015-12-08
88,38,149,0,2016-08-12
88,38,149,0,2016-03-10
88,38,149,0,2016-02-08
88,38,149,0,2016-04-10
88,38,149,0,2016-07-11
88,38,149,0,2016-12-12
88,38,149,0,2015-06-03
88,38,149,0,2017-02-07
88,38,149,0,2016-01-08
88,38,149,0,2015-07-09
88,38,149,0,2016-09-12
88,38,149,0,2015-01-23
88,38,149,0,2017-01-12
88,38,149,0,2015-07-09
88,38,149,0,2016-05-11
88,38,149,0,2015-10-08
89,41,149,1,2016-01-31
89,41,149,1,2015-02-28
89,41,149,1,2016-08-31
89,41,149,1,2015-12-31
89,41,149,1,2016-09-30
89,41,149,1,2015-05-31
89,41,149,1,2015-06-30
89,41,149,1,2016-03-31
89,41,149,1,2016-05-31
89,41,149,1,2015-11-30
89,41,149,1,2017-01-31
89,41,149,1,2016-12-31
89,41,149,1,2016-04-30
89,41,149,1,2016-07-31
89,41,0,1,2015-04-30
89,41,149,1,2015-09-30
89,41,149,1,2016-06-30
89,41,149,1,2016-10-31
89,41,149,1,2016-02-29
89,41,149,1,2015-01-31
89,41,149,1,2015-03-31
89,41,149,1,2017-02-28
89,41,149,1,2015-10-31
89,41,149,1,2015-08-31
89,41,149,1,2016-11-30
89,41,149,1,2015-07-31
90,33,149,1,2016-03-31
90,40,149,1,2016-12-09
90,33,149,1,2015-12-31
90,33,0,1,2015-10-31
90,33,149,1,2016-02-29
90,33,0,1,2015-09-30
90,33,0,1,2015-08-31
90,33,0,1,2015-03-31
90,40,149,1,2017-02-09
90,33,149,1,2016-01-31
90,33,149,1,2016-05-31
90,40,149,1,2017-01-09
90,33,0,1,2015-06-30
90,33,149,1,2016-04-30
90,33,0,1,2015-07-31
90,33,149,1,2015-11-30
91,38,149,0,2015-05-21
91,38,149,0,2015-07-21
91,38,149,0,2015-09-22
91,38,149,0,2016-11-11
91,38,149,0,2016-06-03
91,38,149,0,2016-12-18
91,38,149,0,2015-02-19
91,38,0,0,2016-07-15
91,38,149,0,2015-01-19
91,38,149,0,2015-03-21
91,38,149,0,2015-08-21
91,38,149,0,2015-04-20
91,38,149,0,2016-08-12
91,38,149,0,2015-10-24
91,38,149,0,2015-12-26
91,38,149,0,2016-05-02
91,38,149,0,2015-11-24
91,38,149,0,2016-02-29
91,38,149,0,2017-02-19
91,38,149,0,2016-01-28
91,38,149,0,2017-01-21
91,38,149,0,2015-06-21
91,38,149,0,2016-07-05
91,38,149,0,2016-04-01
91,38,149,0,2016-10-10
92,40,149,1,2015-02-15
92,38,149,0,2017-01-21
92,38,149,0,2016-09-24
92,40,149,1,2015-03-16
92,38,149,0,2016-11-25
92,38,149,0,2015-05-25
92,40,149,1,2015-05-17
92,38,149,0,2016-08-24
92,40,149,1,2015-04-16
92,38,149,0,2016-10-25
93,36,180,1,2016-08-05
93,36,180,1,2017-01-05
93,36,180,1,2016-07-04
93,36,180,1,2016-11-05
93,36,180,1,2017-02-05
93,36,180,1,2016-10-05
93,36,180,1,2016-09-05
93,36,180,1,2016-12-05
94,41,149,1,2016-06-02
94,35,0,0,2016-08-26
94,41,149,1,2015-04-07
94,41,129,1,2015-07-01
94,41,149,1,2015-02-20
94,41,149,1,2015-07-20
94,41,149,1,2015-04-20
94,41,149,1,2015-01-07
94,41,129,1,2015-06-02
94,41,129,1,2016-04-01
94,41,0,1,2015-05-07
94,41,149,1,2015-06-02
94,41,149,1,2016-06-01
94,41,149,1,2015-01-20
94,41,149,1,2015-06-20
94,41,149,1,2015-03-20
94,41,149,1,2015-05-20
94,41,129,1,2015-08-01
94,41,129,1,2016-03-01
94,41,129,1,2016-02-01
94,41,149,1,2015-09-20
94,41,129,1,2016-01-01
94,41,149,1,2015-03-07
94,41,149,1,2015-12-24
94,41,149,1,2015-02-07
94,41,149,1,2015-08-20
94,41,129,1,2015-09-01
94,41,129,1,2016-05-01
95,38,149,0,2015-11-30
95,29,180,0,2016-09-29
95,40,149,1,2015-01-22
95,40,149,1,2015-01-09
95,38,894,0,2016-02-15
95,38,149,0,2015-07-31
95,38,149,0,2015-09-30
95,40,149,1,2016-12-01
95,38,149,0,2015-11-30
95,40,149,1,2016-10-31
95,38,149,0,2015-03-16
95,40,149,1,2017-01-01
95,29,180,0,2016-08-29
95,38,149,0,2015-07-31
95,38,149,0,2015-02-11
95,38,0,0,2015-05-14
95,38,0,0,2015-05-14
95,40,149,1,2017-02-01
95,38,149,0,2015-09-30
95,38,149,0,2015-03-16
96,40,149,1,2016-01-03
96,40,149,1,2015-06-02
96,40,149,1,2015-12-02
96,40,149,1,2015-10-02
96,32,1788,0,2016-01-03
96,40,149,1,2015-04-02
96,40,149,1,2015-08-02
96,40,149,1,2015-09-02
96,40,149,1,2015-03-02
96,40,149,1,2015-11-02
96,40,149,1,2015-01-02
96,40,149,1,2015-02-02
96,40,149,1,2015-07-02
96,40,0,1,2015-05-02
97,41,99,1,2016-12-31
97,41,99,1,2017-01-31
97,41,99,1,2017-02-28
98,41,100,1,2017-01-14
99,41,149,1,2015-02-06
99,41,149,1,2016-04-06
99,41,149,1,2016-10-06
99,41,149,1,2015-04-06
99,41,149,1,2016-02-06
99,41,149,1,2016-07-06
99,41,149,1,2016-12-06
99,41,149,1,2015-08-06
99,41,149,1,2015-06-06
99,41,149,1,2016-11-06
99,41,149,1,2015-01-06
99,41,149,1,2016-03-06
99,41,149,1,2015-10-06
99,41,149,1,2016-08-06
99,41,0,1,2015-05-06
99,41,149,1,2016-01-06
99,41,149,1,2015-09-06
99,41,149,1,2015-07-06
99,41,149,1,2015-12-06
99,41,149,1,2015-11-06
99,41,149,1,2016-05-06
99,41,149,1,2017-01-06
99,41,149,1,2016-09-06
99,41,149,1,2015-03-06
99,41,149,1,2016-06-06
99,41,149,1,2017-02-06
100,38,149,0,2017-01-16
100,38,149,0,2016-12-19
100,38,149,0,2016-09-26
100,38,149,0,2016-11-14
101,34,0,1,2015-07-31
101,34,149,1,2016-10-31
101,34,149,1,2016-09-30
101,34,0,1,2015-09-30
101,34,149,1,2017-02-28
101,34,149,1,2016-06-30
101,34,149,1,2017-01-31
101,34,0,1,2015-08-31
101,34,0,1,2015-03-31
101,34,149,1,2016-04-30
101,34,149,1,2016-08-31
101,34,149,1,2015-12-31
101,34,149,1,2015-11-30
101,34,149,1,2016-03-31
101,34,149,1,2016-07-31
101,34,149,1,2016-02-29
101,34,0,1,2015-06-30
101,34,149,1,2016-05-31
101,34,149,1,2016-11-30
101,34,149,1,2016-01-31
101,34,0,1,2015-10-31
101,34,149,1,2016-12-31
102,41,149,1,2015-10-04
102,41,149,1,2016-01-04
102,41,149,1,2015-06-04
102,41,149,1,2016-03-04
102,41,149,1,2016-05-04
102,41,149,1,2015-03-04
102,41,149,1,2016-02-04
102,41,149,1,2016-11-04
102,41,149,1,2016-07-04
102,41,149,1,2015-07-04
102,41,149,1,2015-09-04
102,41,149,1,2016-12-04
102,41,149,1,2015-02-04
102,41,149,1,2015-12-04
102,41,149,1,2017-01-04
102,41,0,1,2015-05-04
102,41,149,1,2016-08-04
102,41,149,1,2016-04-04
102,41,149,1,2016-09-04
102,41,149,1,2016-06-04
102,41,149,1,2015-08-04
102,41,149,1,2016-10-04
102,41,149,1,2015-04-04
102,41,149,1,2017-02-04
102,41,149,1,2015-11-04
102,41,149,1,2015-01-04
103,41,149,1,2016-02-05
103,41,149,1,2016-01-05
103,41,149,1,2016-11-22
103,41,149,1,2016-11-05
103,41,149,1,2016-03-05
103,41,149,1,2016-08-05
103,41,149,1,2016-05-05
103,41,99,1,2016-12-21
103,41,99,1,2017-01-21
103,41,149,1,2016-04-05
103,41,149,1,2016-10-05
103,41,99,1,2017-02-21
103,41,99,1,2016-11-22
103,41,149,1,2016-06-05
103,41,149,1,2016-09-05
103,41,149,1,2016-07-05
104,34,149,1,2016-12-31
104,34,149,1,2016-11-30
104,34,149,1,2016-01-31
104,34,149,1,2016-10-31
104,34,149,1,2016-08-31
104,34,149,1,2016-09-30
104,34,149,1,2016-02-29
104,34,0,1,2015-06-30
104,34,149,1,2016-07-31
104,34,149,1,2017-02-28
104,34,149,1,2016-03-31
104,34,0,1,2015-09-30
104,34,0,1,2015-08-31
104,34,0,1,2015-07-31
104,34,149,1,2016-05-31
104,34,149,1,2017-01-31
104,34,149,1,2016-06-30
104,34,149,1,2015-12-31
104,34,149,1,2015-11-30
104,34,0,1,2015-03-31
104,34,0,1,2015-10-31
104,34,149,1,2016-04-30
105,36,180,0,2016-12-11
105,36,180,0,2016-07-16
105,36,150,0,2015-10-25
105,36,0,0,2015-05-06
105,36,150,0,2015-12-02
105,36,180,0,2016-09-17
105,36,150,0,2015-07-18
105,36,180,0,2017-01-26
105,36,180,0,2016-05-02
105,36,150,0,2016-03-30
105,36,150,0,2015-09-23
105,36,150,0,2015-06-06
105,36,150,0,2015-08-22
105,36,180,0,2016-08-16
105,36,180,0,2016-06-04
105,36,150,0,2015-04-04
105,36,180,0,2016-11-09
106,31,0,1,2015-06-30
106,31,149,1,2015-12-31
106,31,149,1,2016-10-31
106,31,149,1,2016-09-30
106,31,0,1,2015-09-30
106,31,0,1,2015-03-31
106,31,149,1,2016-11-30
106,31,0,1,2015-08-31
106,31,0,1,2015-10-31
106,31,149,1,2017-02-28
106,31,149,1,2016-08-31
106,31,149,1,2015-11-30
106,31,149,1,2016-05-31
106,31,149,1,2016-12-31
106,31,149,1,2016-07-31
106,31,149,1,2016-01-31
106,31,149,1,2016-03-31
106,31,149,1,2016-06-30
106,31,149,1,2016-02-29
106,31,149,1,2017-01-31
106,31,0,1,2015-07-31
106,31,149,1,2016-04-30
107,35,0,0,2015-06-06
107,38,477,0,2016-10-05
107,38,149,0,2016-08-05
108,36,180,1,2016-10-02
108,36,180,1,2016-09-02
108,36,150,0,2015-12-28
108,36,180,0,2016-07-02
108,36,180,1,2016-11-02
108,36,180,1,2016-08-01
108,36,150,0,2015-11-28
108,36,180,1,2017-02-02
108,36,150,0,2015-10-27
108,36,150,0,2016-01-30
108,36,180,1,2016-12-02
108,36,180,1,2017-01-02
109,34,0,1,2015-03-31
109,34,149,1,2016-10-31
109,34,149,1,2016-03-31
109,34,149,1,2016-06-30
109,34,0,1,2015-06-30
109,34,149,1,2016-02-29
109,34,149,1,2016-08-31
109,34,0,1,2015-10-31
109,34,149,1,2017-01-31
109,34,149,1,2016-11-30
109,34,149,1,2017-02-28
109,34,0,1,2015-07-31
109,34,149,1,2016-04-30
109,34,149,1,2015-12-31
109,34,149,1,2016-09-30
109,34,149,1,2016-05-31
109,34,149,1,2016-07-31
109,34,149,1,2015-11-30
109,34,149,1,2016-01-31
109,34,149,1,2016-12-31
109,34,0,1,2015-09-30
109,34,0,1,2015-08-31
110,38,149,0,2017-01-09
111,41,149,1,2016-06-07
111,41,149,1,2015-09-07
111,41,149,1,2015-10-07
111,41,0,1,2015-05-07
111,41,149,1,2016-04-07
111,41,149,1,2015-01-07
111,41,149,1,2015-02-07
111,41,149,1,2017-02-05
111,41,149,1,2015-06-07
111,41,149,1,2017-01-07
111,41,149,1,2015-04-07
111,41,149,1,2016-07-07
111,41,149,1,2016-10-07
111,41,149,1,2016-11-07
111,41,149,1,2016-02-07
111,41,149,1,2016-03-07
111,41,149,1,2016-05-07
111,41,149,1,2016-01-07
111,41,149,1,2015-08-07
111,41,149,1,2016-08-07
111,41,149,1,2016-09-07
111,41,149,1,2015-11-07
111,41,149,1,2015-12-07
111,41,149,1,2015-07-07
111,41,149,1,2015-03-07
111,41,149,1,2016-12-07
112,41,149,1,2015-12-14
112,41,149,1,2016-12-14
112,41,149,1,2016-10-14
112,41,149,1,2017-01-14
112,41,149,1,2015-03-14
112,41,149,1,2015-06-14
112,41,149,1,2015-01-14
112,41,149,1,2015-05-14
112,41,149,1,2016-09-14
112,41,149,1,2017-02-14
112,41,149,1,2015-10-14
112,41,149,1,2016-11-14
112,41,149,1,2015-09-14
112,41,149,1,2015-02-14
112,41,149,1,2016-02-14
112,41,149,1,2016-04-14
112,41,149,1,2016-06-14
112,41,149,1,2015-08-14
112,41,149,1,2016-05-14
112,41,149,1,2015-04-14
112,41,149,1,2016-03-14
112,41,149,1,2015-07-14
112,41,149,1,2016-07-14
112,41,149,1,2016-08-14
112,41,149,1,2015-11-14
112,41,149,1,2016-01-14
113,41,99,1,2016-08-31
113,41,99,1,2016-12-31
113,41,99,1,2017-01-31
113,41,99,1,2016-11-30
113,41,99,1,2016-01-30
113,41,99,1,2016-10-31
113,41,99,1,2016-09-30
113,41,99,1,2017-02-28
113,41,99,1,2016-07-31
114,41,129,1,2015-08-31
114,41,129,1,2015-12-31
114,41,129,1,2015-06-30
114,41,149,1,2015-03-31
114,41,149,1,2016-10-27
114,41,149,1,2016-08-31
114,41,149,1,2016-05-31
114,41,99,1,2016-12-26
114,41,129,1,2015-07-31
114,41,149,1,2015-02-28
114,41,129,1,2016-03-31
114,41,149,1,2015-01-31
114,41,149,1,2016-06-30
114,41,149,1,2016-09-30
114,41,99,1,2017-01-26
114,41,129,1,2016-01-31
114,41,99,1,2016-10-27
114,41,0,1,2015-04-30
114,41,129,1,2015-05-28
114,41,129,1,2015-11-30
114,41,129,1,2016-04-30
114,41,99,1,2017-02-26
114,41,129,1,2016-02-29
114,41,149,1,2016-07-31
114,41,99,1,2016-11-26
114,41,149,1,2015-05-28
115,39,149,1,2017-01-05
115,39,149,1,2016-07-31
115,39,149,1,2016-09-30
115,39,149,1,2016-12-31
115,39,149,1,2016-10-31
115,39,149,1,2016-11-30
115,39,149,1,2016-08-31
115,39,149,1,2016-02-28
116,36,150,0,2015-11-06
116,36,150,0,2015-12-24
116,36,180,1,2016-08-18
116,36,150,0,2015-09-12
116,36,180,1,2017-01-18
116,38,149,0,2015-06-07
116,36,180,1,2016-12-18
116,38,149,0,2015-03-03
116,36,150,0,2015-08-10
116,38,149,0,2015-04-03
116,36,150,0,2015-07-07
116,36,180,1,2016-06-18
116,40,149,1,2016-02-22
116,36,180,1,2016-04-17
116,36,180,1,2016-09-18
116,36,0,0,2015-05-05
116,36,180,1,2016-10-18
116,36,180,1,2016-11-18
116,36,180,1,2016-07-18
116,36,180,1,2017-02-18
116,40,149,1,2015-02-01
116,40,149,1,2016-01-21
116,36,150,0,2016-02-29
116,40,149,1,2015-03-02
116,36,180,1,2016-05-18
117,41,149,1,2016-08-25
117,41,149,1,2016-09-25
117,41,149,1,2015-02-25
117,41,149,1,2015-07-25
117,41,149,1,2016-10-25
117,41,149,1,2015-12-25
117,41,149,1,2017-02-25
117,41,149,1,2016-02-25
117,41,149,1,2015-10-25
117,41,149,1,2016-07-25
117,41,149,1,2015-08-25
117,41,149,1,2016-06-25
117,41,149,1,2015-05-25
117,41,0,1,2015-04-25
117,41,149,1,2015-11-25
117,41,149,1,2015-01-25
117,41,149,1,2016-05-25
117,41,149,1,2016-04-25
117,41,149,1,2015-06-25
117,41,149,1,2016-12-25
117,41,149,1,2017-01-25
117,41,149,1,2015-09-25
117,41,149,1,2016-01-25
117,41,149,1,2016-11-25
117,41,149,1,2015-03-25
117,41,149,1,2016-03-25
118,35,0,0,2016-11-10
118,36,150,0,2016-03-02
118,36,180,0,2016-11-10
118,36,150,0,2016-01-19
118,36,180,0,2016-05-31
118,36,180,0,2016-07-31
118,36,180,0,2017-01-14
118,36,150,0,2016-03-25
118,36,180,0,2016-05-02
118,36,180,0,2016-07-02
118,36,180,0,2016-12-15
119,38,149,0,2016-01-26
119,38,149,0,2016-05-26
119,38,149,0,2015-12-28
119,38,149,0,2016-09-25
119,38,149,0,2016-07-28
119,35,0,0,2015-06-08
119,38,149,0,2015-09-01
119,38,149,0,2015-10-26
119,38,149,0,2016-02-27
119,38,149,0,2016-06-25
119,38,1,0,2016-11-24
119,38,149,0,2015-09-25
119,38,149,0,2015-11-26
119,38,149,0,2016-04-23
119,38,149,0,2016-08-27
119,38,149,0,2016-03-26
119,38,149,0,2016-10-26
120,40,149,1,2016-10-24
120,40,149,1,2015-08-24
120,40,149,1,2015-01-24
120,40,149,1,2016-08-24
120,40,149,1,2015-02-24
120,40,149,1,2016-09-24
120,40,149,1,2016-04-24
120,40,149,1,2016-07-24
120,40,149,1,2016-05-24
120,40,149,1,2015-03-24
120,40,149,1,2016-03-24
120,40,149,1,2017-01-24
120,40,149,1,2016-11-24
120,40,149,1,2015-06-24
120,40,149,1,2015-12-24
120,40,149,1,2016-12-24
120,40,149,1,2017-02-24
120,40,149,1,2015-11-24
120,40,149,1,2015-10-24
120,40,0,1,2015-04-24
120,40,149,1,2015-09-24
120,40,149,1,2016-06-24
120,40,149,1,2015-07-24
120,40,149,1,2015-05-24
120,40,149,1,2016-01-24
120,40,149,1,2016-02-24
121,40,149,1,2016-02-28
121,40,149,1,2015-08-28
121,40,149,1,2017-02-28
121,40,149,1,2016-03-28
121,40,149,1,2015-06-28
121,40,149,1,2015-01-28
121,40,149,1,2015-07-28
121,40,149,1,2016-06-28
121,40,149,1,2015-09-28
121,40,149,1,2016-08-28
121,40,149,1,2015-10-28
121,40,0,1,2015-04-28
121,40,149,1,2015-03-28
121,40,149,1,2016-04-28
121,40,149,1,2015-05-28
121,40,149,1,2016-10-28
121,40,149,1,2016-05-28
121,40,149,1,2015-12-28
121,40,149,1,2015-02-28
121,40,149,1,2016-07-28
121,40,149,1,2015-11-28
121,40,149,1,2016-09-28
121,40,149,1,2017-01-28
121,40,149,1,2016-01-28
121,40,149,1,2016-11-28
121,40,149,1,2016-12-28
122,41,149,1,2016-01-26
122,41,149,1,2015-11-26
122,41,149,1,2015-09-26
122,41,149,1,2015-03-26
122,41,149,1,2015-05-26
122,41,149,1,2015-10-26
122,41,0,1,2015-04-26
122,35,0,0,2016-02-25
122,41,149,1,2015-06-26
122,41,149,1,2016-02-25
122,41,149,1,2015-12-26
122,41,149,1,2015-07-26
122,35,0,0,2016-10-26
122,41,149,1,2015-08-26
122,41,149,1,2015-01-26
122,41,149,1,2015-02-26
123,32,536,0,2016-08-28
124,41,129,1,2015-07-03
124,41,129,1,2015-11-03
124,41,149,1,2016-07-03
124,41,129,1,2015-12-03
124,41,0,1,2015-05-03
124,41,129,1,2015-01-17
124,41,129,1,2015-10-03
124,41,129,1,2016-03-03
124,41,149,1,2016-05-03
124,41,129,1,2015-08-03
124,41,149,1,2017-01-03
124,41,0,1,2015-05-02
124,41,149,1,2016-06-03
124,41,129,1,2016-01-03
124,41,129,1,2016-04-03
124,41,149,1,2017-02-03
124,41,129,1,2015-03-17
124,41,149,1,2016-08-03
124,41,149,1,2016-09-03
124,41,129,1,2015-06-03
124,41,149,1,2016-12-03
124,41,129,1,2015-02-17
124,41,149,1,2016-10-03
124,41,149,1,2016-11-03
124,41,129,1,2015-04-17
124,41,129,1,2016-02-03
124,41,129,1,2015-09-03
125,32,894,0,2016-01-20
125,32,894,0,2016-08-09
126,38,149,0,2015-07-16
126,38,149,0,2016-11-19
126,38,149,0,2016-08-12
126,36,150,0,2015-04-19
126,38,149,0,2015-08-26
126,38,149,0,2015-10-06
126,38,149,0,2016-12-20
126,38,149,0,2015-12-31
126,38,149,0,2015-01-27
126,38,149,0,2016-09-12
126,38,149,0,2015-11-06
126,38,149,0,2016-03-05
126,38,149,0,2016-05-06
126,38,149,0,2016-07-10
126,38,149,0,2016-04-05
126,38,149,0,2015-02-28
126,38,149,0,2015-05-20
126,38,149,0,2016-06-06
126,38,149,0,2016-10-15
126,38,149,0,2017-01-21
126,38,149,0,2016-02-03
126,38,149,0,2017-02-22
127,41,99,1,2016-07-16
127,41,99,1,2016-04-16
127,41,99,1,2016-02-16
127,41,99,1,2015-09-16
127,41,99,1,2016-12-16
127,41,99,1,2016-11-16
127,41,99,1,2016-08-16
127,41,99,1,2016-09-16
127,41,99,1,2015-12-16
127,41,99,1,2015-10-16
127,41,99,1,2015-11-16
127,41,99,1,2016-05-16
127,41,99,1,2016-10-16
127,41,99,1,2016-06-16
127,41,99,1,2015-08-16
127,41,99,1,2016-03-16
127,41,99,1,2017-02-16
127,41,99,1,2015-07-17
127,41,99,1,2017-01-16
127,41,99,1,2016-01-16
128,32,536,0,2016-08-06
129,41,99,1,2016-06-11
129,41,99,1,2016-12-11
129,41,99,1,2016-11-11
129,41,99,1,2017-01-11
129,41,99,1,2015-09-11
129,41,99,1,2016-04-11
129,41,99,1,2016-05-11
129,41,99,1,2015-08-11
129,41,99,1,2015-12-11
129,41,99,1,2015-11-11
129,41,99,1,2016-01-11
129,41,99,1,2015-10-11
129,41,99,1,2016-08-11
129,41,99,1,2016-07-11
129,41,99,1,2017-02-11
129,41,99,1,2016-03-11
129,41,99,1,2016-09-11
129,41,99,1,2016-02-11
129,41,99,1,2016-10-11
130,37,149,1,2015-08-25
130,37,149,1,2017-02-25
130,37,149,1,2015-09-25
130,37,149,1,2016-04-25
130,37,149,1,2015-11-25
130,37,149,1,2016-01-25
130,37,149,1,2016-09-25
130,37,149,1,2016-08-25
130,37,149,1,2015-03-25
130,37,149,1,2015-05-25
130,37,0,1,2015-04-25
130,37,149,1,2015-06-25
130,37,149,1,2016-05-25
130,37,149,1,2015-12-25
130,37,149,1,2016-02-25
130,37,149,1,2015-07-25
130,37,149,1,2016-06-25
130,37,149,1,2015-10-25
130,37,149,1,2016-07-25
130,37,149,1,2017-01-25
130,37,149,1,2016-10-25
130,37,149,1,2015-02-24
130,37,149,1,2016-12-25
130,37,149,1,2016-03-25
130,37,149,1,2016-11-25
130,37,149,1,2015-01-24
131,36,180,0,2017-01-07
132,38,149,0,2017-01-19
133,41,99,1,2016-06-13
133,41,99,1,2016-02-13
133,41,99,1,2016-03-13
133,41,99,1,2016-08-13
133,41,99,1,2015-11-13
133,41,99,1,2017-02-27
133,41,99,1,2017-01-13
133,41,99,1,2016-07-13
133,41,99,1,2016-12-13
133,41,99,1,2016-11-13
133,41,99,1,2015-12-13
133,41,99,1,2016-09-13
133,41,99,1,2016-05-13
133,41,99,1,2016-04-13
133,41,99,1,2016-01-13
133,41,99,1,2016-10-13
133,41,99,1,2015-10-13
134,38,149,0,2016-04-23
134,38,149,0,2015-11-09
134,38,149,0,2016-09-19
134,38,149,0,2017-01-15
134,38,149,0,2015-08-11
134,38,149,0,2015-03-23
134,38,149,0,2015-09-29
134,38,149,0,2016-03-23
134,35,0,0,2016-07-09
134,38,149,0,2016-08-18
134,38,149,0,2015-02-20
134,38,149,0,2016-02-21
134,38,149,0,2015-12-15
134,38,149,0,2016-07-07
134,36,180,0,2016-10-24
134,38,149,0,2016-01-19
134,38,0,0,2015-05-05
134,38,149,0,2015-07-10
134,38,149,0,2015-06-09
134,38,149,0,2016-06-06
135,28,150,0,2017-01-06
136,30,149,1,2017-01-12
136,30,149,1,2017-02-07
137,36,180,0,2017-01-25
138,38,149,0,2016-12-22
139,38,149,0,2016-05-11
139,38,149,0,2017-01-29
139,38,149,0,2016-04-02
139,38,149,0,2016-07-11
139,38,149,0,2016-01-16
140,38,1788,0,2016-01-12
141,32,1599,0,2016-01-25
141,12,894,0,2015-07-15
142,39,149,1,2015-06-30
142,39,0,1,2015-04-30
142,39,149,1,2016-01-31
142,39,149,1,2016-07-31
142,39,149,1,2015-08-31
142,39,149,1,2015-09-30
142,39,149,1,2016-10-31
142,39,149,1,2015-11-02
142,39,149,1,2017-01-31
142,39,149,1,2016-09-30
142,39,149,1,2016-11-30
142,39,149,1,2015-02-28
142,39,149,1,2016-12-31
142,39,149,1,2016-08-31
142,39,149,1,2015-05-31
142,39,149,1,2017-02-06
142,39,149,1,2015-01-31
142,39,149,1,2015-07-31
142,39,149,1,2015-03-31
142,39,149,1,2015-12-02
143,41,99,1,2016-07-01
143,41,99,1,2016-12-01
143,41,99,1,2016-04-01
143,41,99,1,2016-06-01
143,41,99,1,2017-02-01
143,41,99,1,2017-01-01
143,41,99,1,2017-02-25
143,41,99,1,2016-03-01
